code,name,type,parent_code,city_class
1381300095,San Agustin,barangay,1381300000,
1381300096,San Antonio,barangay,1381300000,
1381300097,San Bartolome,barangay,1381300000,
1381300098,San Isidro,barangay,1381300000,
1381300099,San Isidro Labrador,barangay,1381300000,
1381300100,San Jose,barangay,1381300000,
1381300101,San Martin De Porres,barangay,1381300000,
1381300102,San Roque,barangay,1381300000,
1381300103,San Vicente,barangay,1381300000,
1381300104,Santa Cruz,barangay,1381300000,
1381300105,Santa Lucia,barangay,1381300000,
1381300106,Santa Monica,barangay,1381300000,
1381300107,Santa Teresita,barangay,1381300000,
1381300108,Santo Cristo,barangay,1381300000,
1381300109,Santo Niño,barangay,1381300000,
1381300110,Santol,barangay,1381300000,
1381300111,Sauyo,barangay,1381300000,
1381300112,Sienna,barangay,1381300000,
1381300113,Sikatuna Village,barangay,1381300000,
1381300114,Silangan,barangay,1381300000,
1381300115,Socorro,barangay,1381300000,
1381300116,South Triangle,barangay,1381300000,
1381300117,Tagumpay,barangay,1381300000,
1381300118,Talayan,barangay,1381300000,
1381300119,Talipapa,barangay,1381300000,
1381300120,Tandang Sora,barangay,1381300000,
1381300121,Tatalon,barangay,1381300000,
1381300122,Teachers Village East,barangay,1381300000,
1381300123,Teachers Village West,barangay,1381300000,
1381300124,U.P. Campus,barangay,1381300000,
1381300125,U.P. Village,barangay,1381300000,
1381300126,Ugong Norte,barangay,1381300000,
1381300127,Unang Sigaw,barangay,1381300000,
1381300128,Valencia,barangay,1381300000,
1381300129,Vasra,barangay,1381300000,
1381300130,Veterans Village,barangay,1381300000,
1381300131,Villa Maria Clara,barangay,1381300000,
1381300132,West Kamias,barangay,1381300000,
1381300133,West Triangle,barangay,1381300000,
1381300134,White Plains,barangay,1381300000,
1381300135,Balong Bato,barangay,1381300000,
1381300136,Capri,barangay,1381300000,
1381300137,Sangandaan,barangay,1381300000,
1381300138,Payatas,barangay,1381300000,
1381300139,Batasan Hills,barangay,1381300000,
1381300140,Holy Spirit,barangay,1381300000,
1381300141,Greater Lagro,barangay,1381300000,
1381300142,North Fairview,barangay,1381300000,
1381400000,City of San Juan,city,1300000000,HUC
1381400001,Addition Hills,barangay,1381400000,
1381400002,Balong-Bato,barangay,1381400000,
1381400003,Batis,barangay,1381400000,
1381400004,Corazon De Jesus,barangay,1381400000,
1381400005,Ermitaño,barangay,1381400000,
1381400006,Halo-halo,barangay,1381400000,
1381400007,Isabelita,barangay,1381400000,
1381400008,Kabayanan,barangay,1381400000,
1381400009,Little Baguio,barangay,1381400000,
1381400010,Maytunas,barangay,1381400000,
1381400011,Onse,barangay,1381400000,
1381400012,Pasadeña,barangay,1381400000,
1381400013,Pedro Cruz,barangay,1381400000,
1381400014,Progreso,barangay,1381400000,
1381400015,Rivera,barangay,1381400000,
1381400016,Salapan,barangay,1381400000,
1381400017,San Perfecto,barangay,1381400000,
1381400018,Santa Lucia,barangay,1381400000,
1381400019,Tibagan,barangay,1381400000,
1381400020,West Crame,barangay,1381400000,
1381400021,Greenhills,barangay,1381400000,
1381500000,City of Taguig,city,1300000000,HUC
1381500001,Tanyag,barangay,1381500000,
1381500002,Bagumbayan,barangay,1381500000,
1381500003,Bambang,barangay,1381500000,
1381500004,Calzada,barangay,1381500000,
1381500005,Hagonoy,barangay,1381500000,
1381500006,Ibayo-Tipas,barangay,1381500000,
1381500007,Ligid-Tipas,barangay,1381500000,
1381500008,Lower Bicutan,barangay,1381500000,
1381500009,Maharlika Village,barangay,1381500000,
1381500010,Napindan,barangay,1381500000,
1381500011,Palingon,barangay,1381500000,
1381500012,Santa Ana,barangay,1381500000,
1381500013,Central Signal Village,barangay,1381500000,
1381500014,Tuktukan,barangay,1381500000,
1381500015,Upper Bicutan,barangay,1381500000,
1381500016,Ususan,barangay,1381500000,
1381500017,Wawa,barangay,1381500000,
1381500018,Western Bicutan,barangay,1381500000,
1381500019,Central Bicutan,barangay,1381500000,
1381500020,Fort Bonifacio,barangay,1381500000,
1381500021,Katuparan,barangay,1381500000,
1381500022,New Lower Bicutan,barangay,1381500000,
1381500023,North Daang Hari,barangay,1381500000,
1381500024,North Signal Village,barangay,1381500000,
1381500025,Pinagsama,barangay,1381500000,
1381500026,San Miguel,barangay,1381500000,
1381500027,South Daang Hari,barangay,1381500000,
1381500028,South Signal Village,barangay,1381500000,
1381500029,Cembo,barangay,1381500000,
1381500030,Comembo,barangay,1381500000,
1381500031,East Rembo,barangay,1381500000,
1381500032,Pembo,barangay,1381500000,
1381500033,Pitogo,barangay,1381500000,
1381500034,Post Proper Northside,barangay,1381500000,
1381500035,Post Proper Southside,barangay,1381500000,
1381500036,Rizal,barangay,1381500000,
1381500037,South Cembo,barangay,1381500000,
1381500038,West Rembo,barangay,1381500000,
1381600000,City of Valenzuela,city,1300000000,HUC
1381600001,Arkong Bato,barangay,1381600000,
1381600002,Bagbaguin,barangay,1381600000,
1381600003,Balangkas,barangay,1381600000,
1381600004,Parada,barangay,1381600000,
1381600005,Bignay,barangay,1381600000,
1381600006,Bisig,barangay,1381600000,
1381600007,Canumay West,barangay,1381600000,
1381600008,Karuhatan,barangay,1381600000,
1381600009,Coloong,barangay,1381600000,
1381600010,Dalandanan,barangay,1381600000,
1381600011,Gen. T. De Leon,barangay,1381600000,
1381600012,Isla,barangay,1381600000,
1381600013,Lawang Bato,barangay,1381600000,
1381600014,Lingunan,barangay,1381600000,
1381600015,Mabolo,barangay,1381600000,
1381600016,Malanday,barangay,1381600000,
1381600017,Malinta,barangay,1381600000,
1381600018,Mapulang Lupa,barangay,1381600000,
1381600019,Marulas,barangay,1381600000,
1381600020,Maysan,barangay,1381600000,
1381600021,Palasan,barangay,1381600000,
1381600022,Pariancillo Villa,barangay,1381600000,
1381600023,Paso De Blas,barangay,1381600000,
1381600024,Pasolo,barangay,1381600000,
1381600025,Poblacion,barangay,1381600000,
1381600026,Pulo,barangay,1381600000,
1381600027,Punturin,barangay,1381600000,
1381600028,Rincon,barangay,1381600000,
1381600029,Tagalag,barangay,1381600000,
1381600030,Ugong,barangay,1381600000,
1381600031,Viente Reales,barangay,1381600000,
1381600032,Wawang Pulo,barangay,1381600000,
1381600033,Canumay East,barangay,1381600000,
1381701000,Pateros,municipality,1300000000,
1381701001,Aguho,barangay,1381701000,
1381701002,Magtanggol,barangay,1381701000,
1381701003,Martires Del 96,barangay,1381701000,
1381701004,Poblacion,barangay,1381701000,
1381701005,San Pedro,barangay,1381701000,
1381701006,San Roque,barangay,1381701000,
1381701007,Santa Ana,barangay,1381701000,
1381701008,Santo Rosario-Kanluran,barangay,1381701000,
1381701009,Santo Rosario-Silangan,barangay,1381701000,
1381701010,Tabacalera,barangay,1381701000,
1400000000,Cordillera Administrative Region (CAR),region,,
1400100000,Abra,province,1400000000,
1400101000,Bangued,municipality,1400100000,
1400101001,Agtangao,barangay,1400101000,
1400101002,Angad,barangay,1400101000,
1400101003,Bañacao,barangay,1400101000,
1400101004,Bangbangar,barangay,1400101000,
1400101005,Cabuloan,barangay,1400101000,
1400101006,Calaba,barangay,1400101000,
1400101007,Tablac,barangay,1400101000,
1400101008,Cosili West,barangay,1400101000,
1400101009,Cosili East,barangay,1400101000,
1400101010,Dangdangla,barangay,1400101000,
1400101011,Lingtan,barangay,1400101000,
1400101012,Lipcan,barangay,1400101000,
1400101013,Lubong,barangay,1400101000,
1400101014,Macarcarmay,barangay,1400101000,
1400101015,Maoay,barangay,1400101000,
1400101016,Macray,barangay,1400101000,
1400101017,Malita,barangay,1400101000,
1400101018,Palao,barangay,1400101000,
1400101019,Patucannay,barangay,1400101000,
1400101020,Sagap,barangay,1400101000,
1400101021,San Antonio,barangay,1400101000,
1400101022,Santa Rosa,barangay,1400101000,
1400101023,Sao-atan,barangay,1400101000,
1400101024,Sappaac,barangay,1400101000,
1400101025,Zone 2 Pob.,barangay,1400101000,
1400101026,Zone 3 Pob.,barangay,1400101000,
1400101027,Zone 4 Pob.,barangay,1400101000,
1400101028,Zone 5 Pob.,barangay,1400101000,
1400101029,Zone 6 Pob.,barangay,1400101000,
1400101030,Zone 7 Pob.,barangay,1400101000,
1400101031,Zone 1 Pob.,barangay,1400101000,
1400102000,Boliney,municipality,1400100000,
1400102001,Amti,barangay,1400102000,
1400102002,Bao-yan,barangay,1400102000,
1400102003,Danac East,barangay,1400102000,
1400102004,Dao-angan,barangay,1400102000,
1400102005,Dumagas,barangay,1400102000,
1400102006,Kilong-Olao,barangay,1400102000,
1400102007,Poblacion,barangay,1400102000,
1400102008,Danac West,barangay,1400102000,
1400103000,Bucay,municipality,1400100000,
1400103001,Abang,barangay,1400103000,
1400103002,Bangbangcag,barangay,1400103000,
1400103003,Bangcagan,barangay,1400103000,
1400103004,Banglolao,barangay,1400103000,
1400103005,Bugbog,barangay,1400103000,
1400103006,Calao,barangay,1400103000,
1400103007,Dugong,barangay,1400103000,
1400103008,Labon,barangay,1400103000,
1400103009,Layugan,barangay,1400103000,
1400103010,Madalipay,barangay,1400103000,
1400103011,Pagala,barangay,1400103000,
1400103012,Palaquio,barangay,1400103000,
1400103013,Pakiling,barangay,1400103000,
1400103014,Patoc,barangay,1400103000,
1400103016,North Poblacion,barangay,1400103000,
1400103017,South Poblacion,barangay,1400103000,
1400103018,Quimloong,barangay,1400103000,
1400103019,Salnec,barangay,1400103000,
1400103020,San Miguel,barangay,1400103000,
1400103021,Siblong,barangay,1400103000,
1400103022,Tabiog,barangay,1400103000,
1400104000,Bucloc,municipality,1400100000,
1400104001,Ducligan,barangay,1400104000,
1400104002,Labaan,barangay,1400104000,
1400104003,Lingey,barangay,1400104000,
1400104004,Lamao,barangay,1400104000,
1400105000,Daguioman,municipality,1400100000,
1400105001,Ableg,barangay,1400105000,
1400105002,Cabaruyan,barangay,1400105000,
1400105003,Pikek,barangay,1400105000,
1400105004,Tui,barangay,1400105000,
1400106000,Danglas,municipality,1400100000,
1400106001,Abaquid,barangay,1400106000,
1400106003,Cabaruan,barangay,1400106000,
1400106004,Caupasan,barangay,1400106000,
1400106005,Danglas,barangay,1400106000,
1400106006,Nagaparan,barangay,1400106000,
1400106007,Padangitan,barangay,1400106000,
1400106008,Pangal,barangay,1400106000,
1400107000,Dolores,municipality,1400100000,
1400107001,Bayaan,barangay,1400107000,
1400107002,Cabaroan,barangay,1400107000,
1400107003,Calumbaya,barangay,1400107000,
1400107004,Cardona,barangay,1400107000,
1400107005,Isit,barangay,1400107000,
1400107006,Kimmalaba,barangay,1400107000,
1400107007,Libtec,barangay,1400107000,
1400107008,Lub-lubba,barangay,1400107000,
1400107009,Mudiit,barangay,1400107000,
1400107010,Namit-ingan,barangay,1400107000,
1400107011,Pacac,barangay,1400107000,
1400107012,Poblacion,barangay,1400107000,
1400107013,Salucag,barangay,1400107000,
1400107014,Talogtog,barangay,1400107000,
1400107015,Taping,barangay,1400107000,
1400108000,La Paz,municipality,1400100000,
1400108002,Benben,barangay,1400108000,
1400108003,Bulbulala,barangay,1400108000,
1400108004,Buli,barangay,1400108000,
1400108005,Canan,barangay,1400108000,
1400108006,Liguis,barangay,1400108000,
1400108007,Malabbaga,barangay,1400108000,
1400108008,Mudeng,barangay,1400108000,
1400108009,Pidipid,barangay,1400108000,
1400108010,Poblacion,barangay,1400108000,
1400108011,San Gregorio,barangay,1400108000,
1400108012,Toon,barangay,1400108000,
1400108013,Udangan,barangay,1400108000,
1400109000,Lacub,municipality,1400100000,
1400109001,Bacag,barangay,1400109000,
1400109002,Buneg,barangay,1400109000,
1400109003,Guinguinabang,barangay,1400109000,
1400109004,Lan-ag,barangay,1400109000,
1400109005,Pacoc,barangay,1400109000,
1400109006,Poblacion,barangay,1400109000,
1400110000,Lagangilang,municipality,1400100000,
1400110001,Aguet,barangay,1400110000,
1400110002,Bacooc,barangay,1400110000,
1400110003,Balais,barangay,1400110000,
1400110004,Cayapa,barangay,1400110000,
1400110005,Dalaguisen,barangay,1400110000,
1400110006,Laang,barangay,1400110000,
1400110007,Lagben,barangay,1400110000,
1400110008,Laguiben,barangay,1400110000,
1400110009,Nagtipulan,barangay,1400110000,
1400110010,Nagtupacan,barangay,1400110000,
1400110011,Paganao,barangay,1400110000,
1400110012,Pawa,barangay,1400110000,
1400110013,Poblacion,barangay,1400110000,
1400110014,Presentar,barangay,1400110000,
1400110015,San Isidro,barangay,1400110000,
1400110016,Tagodtod,barangay,1400110000,
1400110017,Taping,barangay,1400110000,
1400111000,Lagayan,municipality,1400100000,
1400111002,Ba-i,barangay,1400111000,
1400111004,Collago,barangay,1400111000,
1400111005,Pang-ot,barangay,1400111000,
1400111006,Poblacion,barangay,1400111000,
1400111007,Pulot,barangay,1400111000,
1400112000,Langiden,municipality,1400100000,
1400112001,Baac,barangay,1400112000,
1400112004,Dalayap,barangay,1400112000,
1400112005,Mabungtot,barangay,1400112000,
1400112006,Malapaao,barangay,1400112000,
1400112007,Poblacion,barangay,1400112000,
1400112008,Quillat,barangay,1400112000,
1400113000,Licuan-Baay,municipality,1400100000,
1400113001,Bonglo,barangay,1400113000,
1400113002,Bulbulala,barangay,1400113000,
1400113003,Cawayan,barangay,1400113000,
1400113004,Domenglay,barangay,1400113000,
1400113005,Lenneng,barangay,1400113000,
1400113006,Mapisla,barangay,1400113000,
1400113007,Mogao,barangay,1400113000,
1400113008,Nalbuan,barangay,1400113000,
1400113009,Poblacion,barangay,1400113000,
1400113010,Subagan,barangay,1400113000,
1400113011,Tumalip,barangay,1400113000,
1400114000,Luba,municipality,1400100000,
1400114001,Ampalioc,barangay,1400114000,
1400114002,Barit,barangay,1400114000,
1400114003,Gayaman,barangay,1400114000,
1400114005,Lul-luno,barangay,1400114000,
1400114006,Luzong,barangay,1400114000,
1400114007,Nagbukel-Tuquipa,barangay,1400114000,
1400114008,Poblacion,barangay,1400114000,
1400114009,Sabnangan,barangay,1400114000,
1400115000,Malibcong,municipality,1400100000,
1400115001,Bayabas,barangay,1400115000,
1400115002,Binasaran,barangay,1400115000,
1400115003,Buanao,barangay,1400115000,
1400115004,Dulao,barangay,1400115000,
1400115005,Duldulao,barangay,1400115000,
1400115006,Gacab,barangay,1400115000,
1400115007,Lat-ey,barangay,1400115000,
1400115008,Malibcong,barangay,1400115000,
1400115009,Mataragan,barangay,1400115000,
1400115010,Pacgued,barangay,1400115000,
1400115011,Taripan,barangay,1400115000,
1400115012,Umnap,barangay,1400115000,
1400116000,Manabo,municipality,1400100000,
1400116002,Catacdegan Viejo,barangay,1400116000,
1400116003,Luzong,barangay,1400116000,
1400116004,Ayyeng,barangay,1400116000,
1400116005,San Jose Norte,barangay,1400116000,
1400116006,San Jose Sur,barangay,1400116000,
1400116007,San Juan Norte,barangay,1400116000,
1400116008,San Juan Sur,barangay,1400116000,
1400116011,San Ramon East,barangay,1400116000,
1400116012,San Ramon West,barangay,1400116000,
1400116013,Santo Tomas,barangay,1400116000,
1400116014,Catacdegan Nuevo,barangay,1400116000,
1400117000,Peñarrubia,municipality,1400100000,
1400117001,Dumayco,barangay,1400117000,
1400117002,Lusuac,barangay,1400117000,
1400117003,Namarabar,barangay,1400117000,
1400117004,Patiao,barangay,1400117000,
1400117005,Malamsit,barangay,1400117000,
1400117006,Poblacion,barangay,1400117000,
1400117007,Riang,barangay,1400117000,
1400117008,Santa Rosa,barangay,1400117000,
1400117009,Tattawa,barangay,1400117000,
1400118000,Pidigan,municipality,1400100000,
1400118001,Alinaya,barangay,1400118000,
1400118002,Arab,barangay,1400118000,
1400118004,Garreta,barangay,1400118000,
1400118005,Immuli,barangay,1400118000,
1400118007,Laskig,barangay,1400118000,
1400118008,Naguirayan,barangay,1400118000,
1400118009,Monggoc,barangay,1400118000,
1400118010,Pamutic,barangay,1400118000,
1400118011,Pangtud,barangay,1400118000,
1400118012,Poblacion East,barangay,1400118000,
1400118013,Poblacion West,barangay,1400118000,
1400118014,San Diego,barangay,1400118000,
1400118016,Sulbec,barangay,1400118000,
1400118018,Suyo,barangay,1400118000,
1400118019,Yuyeng,barangay,1400118000,
1400119000,Pilar,municipality,1400100000,
1400119002,Bolbolo,barangay,1400119000,
1400119003,Brookside,barangay,1400119000,
1400119004,Ocup,barangay,1400119000,
1400119005,Dalit,barangay,1400119000,
1400119006,Dintan,barangay,1400119000,
1400119007,Gapang,barangay,1400119000,
1400119008,Kinabiti,barangay,1400119000,
1400119009,Maliplipit,barangay,1400119000,
1400119010,Nagcanasan,barangay,1400119000,
1400119011,Nanangduan,barangay,1400119000,
1400119012,Narnara,barangay,1400119000,
1400119014,Pang-ot,barangay,1400119000,
1400119015,Patad,barangay,1400119000,
1400119016,Poblacion,barangay,1400119000,
1400119017,San Juan East,barangay,1400119000,
1400119018,San Juan West,barangay,1400119000,
1400119019,South Balioag,barangay,1400119000,
1400119020,Tikitik,barangay,1400119000,
1400119021,Villavieja,barangay,1400119000,
1400120000,Sallapadan,municipality,1400100000,
1400120001,Bazar,barangay,1400120000,
1400120002,Bilabila,barangay,1400120000,
1400120003,Gangal,barangay,1400120000,
1400120004,Maguyepyep,barangay,1400120000,
1400120005,Naguilian,barangay,1400120000,
1400120006,Saccaang,barangay,1400120000,
1400120007,Sallapadan,barangay,1400120000,
1400120008,Subusob,barangay,1400120000,
1400120009,Ud-udiao,barangay,1400120000,
1400121000,San Isidro,municipality,1400100000,
1400121001,Cabayogan,barangay,1400121000,
1400121002,Dalimag,barangay,1400121000,
1400121003,Langbaban,barangay,1400121000,
1400121004,Manayday,barangay,1400121000,
1400121007,Pantoc,barangay,1400121000,
1400121008,Poblacion,barangay,1400121000,
1400121010,Sabtan-olo,barangay,1400121000,
1400121012,San Marcial,barangay,1400121000,
1400121013,Tangbao,barangay,1400121000,
1400122000,San Juan,municipality,1400100000,
1400122001,Abualan,barangay,1400122000,
1400122002,Ba-ug,barangay,1400122000,
1400122003,Badas,barangay,1400122000,
1400122004,Cabcaborao,barangay,1400122000,
1400122005,Colabaoan,barangay,1400122000,
1400122006,Culiong,barangay,1400122000,
1400122007,Daoidao,barangay,1400122000,
1400122008,Guimba,barangay,1400122000,
1400122009,Lam-ag,barangay,1400122000,
1400122010,Lumobang,barangay,1400122000,
1400122011,Nangobongan,barangay,1400122000,
1400122012,Pattaoig,barangay,1400122000,
1400122013,Poblacion North,barangay,1400122000,
1400122014,Poblacion South,barangay,1400122000,
1400122015,Quidaoen,barangay,1400122000,
1400122016,Sabangan,barangay,1400122000,
1400122017,Silet,barangay,1400122000,
1400122018,Supi-il,barangay,1400122000,
1400122019,Tagaytay,barangay,1400122000,
1400123000,San Quintin,municipality,1400100000,
1400123001,Labaan,barangay,1400123000,
1400123002,Palang,barangay,1400123000,
1400123003,Pantoc,barangay,1400123000,
1400123004,Poblacion,barangay,1400123000,
1400123005,Tangadan,barangay,1400123000,
1400123006,Villa Mercedes,barangay,1400123000,
1400124000,Tayum,municipality,1400100000,
1400124001,Bagalay,barangay,1400124000,
1400124002,Basbasa,barangay,1400124000,
1400124003,Budac,barangay,1400124000,
1400124004,Bumagcat,barangay,1400124000,
1400124005,Cabaroan,barangay,1400124000,
1400124006,Deet,barangay,1400124000,
1400124007,Gaddani,barangay,1400124000,
1400124008,Patucannay,barangay,1400124000,
1400124009,Pias,barangay,1400124000,
1400124010,Poblacion,barangay,1400124000,
1400124011,Velasco,barangay,1400124000,
1400125000,Tineg,municipality,1400100000,
1400125001,Poblacion,barangay,1400125000,
1400125002,Alaoa,barangay,1400125000,
1400125003,Anayan,barangay,1400125000,
1400125004,Apao,barangay,1400125000,
1400125005,Belaat,barangay,1400125000,
1400125006,Caganayan,barangay,1400125000,
1400125007,Cogon,barangay,1400125000,
1400125008,Lanec,barangay,1400125000,
1400125009,Lapat-Balantay,barangay,1400125000,
1400125010,Naglibacan,barangay,1400125000,
1400126000,Tubo,municipality,1400100000,
1400126001,Alangtin,barangay,1400126000,
1400126002,Amtuagan,barangay,1400126000,
1400126003,Dilong,barangay,1400126000,
1400126004,Kili,barangay,1400126000,
1400126005,Poblacion,barangay,1400126000,
1400126006,Supo,barangay,1400126000,
1400126007,Tiempo,barangay,1400126000,
1400126008,Tubtuba,barangay,1400126000,
1400126009,Wayangan,barangay,1400126000,
1400126010,Tabacda,barangay,1400126000,
1400127000,Villaviciosa,municipality,1400100000,
1400127001,Ap-apaya,barangay,1400127000,
1400127002,Bol-lilising,barangay,1400127000,
1400127003,Cal-lao,barangay,1400127000,
1400127004,Lap-lapog,barangay,1400127000,
1400127005,Lumaba,barangay,1400127000,
1400127006,Poblacion,barangay,1400127000,
1400127007,Tamac,barangay,1400127000,
1400127008,Tuquib,barangay,1400127000,
1401100000,Benguet,province,1400000000,
1401101000,Atok,municipality,1401100000,
1401101001,Abiang,barangay,1401101000,
1401101002,Caliking,barangay,1401101000,
1401101003,Cattubo,barangay,1401101000,
1401101004,Naguey,barangay,1401101000,
1401101005,Paoay,barangay,1401101000,
1401101006,Pasdong,barangay,1401101000,
1401101007,Poblacion,barangay,1401101000,
1401101008,Topdac,barangay,1401101000,
1401103000,Bakun,municipality,1401100000,
1401103001,Ampusongan,barangay,1401103000,
1401103002,Bagu,barangay,1401103000,
1401103004,Dalipey,barangay,1401103000,
1401103005,Gambang,barangay,1401103000,
1401103007,Kayapa,barangay,1401103000,
1401103009,Poblacion,barangay,1401103000,
1401103010,Sinacbat,barangay,1401103000,
1401104000,Bokod,municipality,1401100000,
1401104001,Ambuklao,barangay,1401104000,
1401104002,Bila,barangay,1401104000,
1401104003,Bobok-Bisal,barangay,1401104000,
1401104004,Daklan,barangay,1401104000,
1401104005,Ekip,barangay,1401104000,
1401104006,Karao,barangay,1401104000,
1401104007,Nawal,barangay,1401104000,
1401104008,Pito,barangay,1401104000,
1401104009,Poblacion,barangay,1401104000,
1401104010,Tikey,barangay,1401104000,
1401105000,Buguias,municipality,1401100000,
1401105001,Abatan,barangay,1401105000,
1401105002,Amgaleyguey,barangay,1401105000,
1401105003,Amlimay,barangay,1401105000,
1401105004,Baculongan Norte,barangay,1401105000,
1401105006,Bangao,barangay,1401105000,
1401105007,Buyacaoan,barangay,1401105000,
1401105008,Calamagan,barangay,1401105000,
1401105009,Catlubong,barangay,1401105000,
1401105010,Loo,barangay,1401105000,
1401105012,Natubleng,barangay,1401105000,
1401105013,Poblacion,barangay,1401105000,
1401105014,Baculongan Sur,barangay,1401105000,
1401105015,Lengaoan,barangay,1401105000,
1401105016,Sebang,barangay,1401105000,
1401106000,Itogon,municipality,1401100000,
1401106001,Ampucao,barangay,1401106000,
1401106002,Dalupirip,barangay,1401106000,
1401106003,Gumatdang,barangay,1401106000,
1401106004,Loacan,barangay,1401106000,
1401106005,Poblacion,barangay,1401106000,
1401106006,Tinongdan,barangay,1401106000,
1401106007,Tuding,barangay,1401106000,
1401106008,Ucab,barangay,1401106000,
1401106009,Virac,barangay,1401106000,
1401107000,Kabayan,municipality,1401100000,
1401107001,Adaoay,barangay,1401107000,
1401107002,Anchukey,barangay,1401107000,
1401107003,Ballay,barangay,1401107000,
1401107004,Bashoy,barangay,1401107000,
1401107005,Batan,barangay,1401107000,
1401107009,Duacan,barangay,1401107000,
1401107010,Eddet,barangay,1401107000,
1401107012,Gusaran,barangay,1401107000,
1401107013,Kabayan Barrio,barangay,1401107000,
1401107014,Lusod,barangay,1401107000,
1401107016,Pacso,barangay,1401107000,
1401107017,Poblacion,barangay,1401107000,
1401107018,Tawangan,barangay,1401107000,
1401108000,Kapangan,municipality,1401100000,
1401108001,Balakbak,barangay,1401108000,
1401108002,Beleng-Belis,barangay,1401108000,
1401108003,Boklaoan,barangay,1401108000,
1401108004,Cayapes,barangay,1401108000,
1401108006,Cuba,barangay,1401108000,
1401108008,Datakan,barangay,1401108000,
1401108009,Gadang,barangay,1401108000,
1401108010,Gaswiling,barangay,1401108000,
1401108011,Labueg,barangay,1401108000,
1401108013,Paykek,barangay,1401108000,
1401108014,Poblacion Central,barangay,1401108000,
1401108015,Pudong,barangay,1401108000,
1401108016,Pongayan,barangay,1401108000,
1401108017,Sagubo,barangay,1401108000,
1401108018,Taba-ao,barangay,1401108000,
1401109000,Kibungan,municipality,1401100000,
1401109001,Badeo,barangay,1401109000,
1401109002,Lubo,barangay,1401109000,
1401109003,Madaymen,barangay,1401109000,
1401109004,Palina,barangay,1401109000,
1401109005,Poblacion,barangay,1401109000,
1401109006,Sagpat,barangay,1401109000,
1401109007,Tacadang,barangay,1401109000,
1401110000,La Trinidad,municipality,1401100000,
1401110001,Alapang,barangay,1401110000,
1401110002,Alno,barangay,1401110000,
1401110003,Ambiong,barangay,1401110000,
1401110004,Bahong,barangay,1401110000,
1401110005,Balili,barangay,1401110000,
1401110006,Beckel,barangay,1401110000,
1401110007,Bineng,barangay,1401110000,
1401110008,Betag,barangay,1401110000,
1401110009,Cruz,barangay,1401110000,
1401110010,Lubas,barangay,1401110000,
1401110011,Pico,barangay,1401110000,
1401110012,Poblacion,barangay,1401110000,
1401110013,Puguis,barangay,1401110000,
1401110014,Shilan,barangay,1401110000,
1401110015,Tawang,barangay,1401110000,
1401110016,Wangal,barangay,1401110000,
1401111000,Mankayan,municipality,1401100000,
1401111001,Balili,barangay,1401111000,
1401111002,Bedbed,barangay,1401111000,
1401111003,Bulalacao,barangay,1401111000,
1401111004,Cabiten,barangay,1401111000,
1401111005,Colalo,barangay,1401111000,
1401111006,Guinaoang,barangay,1401111000,
1401111008,Paco,barangay,1401111000,
1401111009,Palasaan,barangay,1401111000,
1401111010,Poblacion,barangay,1401111000,
1401111011,Sapid,barangay,1401111000,
1401111012,Tabio,barangay,1401111000,
1401111013,Taneg,barangay,1401111000,
1401112000,Sablan,municipality,1401100000,
1401112002,Bagong,barangay,1401112000,
1401112003,Balluay,barangay,1401112000,
1401112004,Banangan,barangay,1401112000,
1401112005,Banengbeng,barangay,1401112000,
1401112006,Bayabas,barangay,1401112000,
1401112007,Kamog,barangay,1401112000,
1401112010,Pappa,barangay,1401112000,
1401112011,Poblacion,barangay,1401112000,
1401113000,Tuba,municipality,1401100000,
1401113001,Ansagan,barangay,1401113000,
1401113002,Camp One,barangay,1401113000,
1401113003,Camp 3,barangay,1401113000,
1401113004,Camp 4,barangay,1401113000,
1401113006,Nangalisan,barangay,1401113000,
1401113007,Poblacion,barangay,1401113000,
1401113008,San Pascual,barangay,1401113000,
1401113009,Tabaan Norte,barangay,1401113000,
1401113010,Tabaan Sur,barangay,1401113000,
1401113011,Tadiangan,barangay,1401113000,
1401113012,Taloy Norte,barangay,1401113000,
1401113013,Taloy Sur,barangay,1401113000,
1401113014,Twin Peaks,barangay,1401113000,
1401114000,Tublay,municipality,1401100000,
1401114001,Ambassador,barangay,1401114000,
1401114002,Ambongdolan,barangay,1401114000,
1401114003,Ba-ayan,barangay,1401114000,
1401114004,Basil,barangay,1401114000,
1401114005,Daclan,barangay,1401114000,
1401114006,Caponga,barangay,1401114000,
1401114007,Tublay Central,barangay,1401114000,
1401114008,Tuel,barangay,1401114000,
1402700000,Ifugao,province,1400000000,
1402701000,Banaue,municipality,1402700000,
1402701001,Amganad,barangay,1402701000,
1402701002,Anaba,barangay,1402701000,
1402701003,Bangaan,barangay,1402701000,
1402701004,Batad,barangay,1402701000,
1402701005,Bocos,barangay,1402701000,
1402701007,Banao,barangay,1402701000,
1402701009,Cambulo,barangay,1402701000,
1402701010,Ducligan,barangay,1402701000,
1402701011,Gohang,barangay,1402701000,
1402701013,Kinakin,barangay,1402701000,
1402701016,Poblacion,barangay,1402701000,
1402701017,Poitan,barangay,1402701000,
1402701018,San Fernando,barangay,1402701000,
1402701021,Balawis,barangay,1402701000,
1402701022,Ohaj,barangay,1402701000,
1402701023,Tam-an,barangay,1402701000,
1402701024,View Point,barangay,1402701000,
1402701025,Pula,barangay,1402701000,
1402702000,Hungduan,municipality,1402700000,
